"order_id","order_date","ship_date","ship_mode","customer_id","customer_name","segment","country","city","state","postal_code","region","product_id","category","Product_name","sales","quantity","discount","profit"
US-2017-158218,"2017-05-12","2017-05-15",Second Class,AC-10420,Alyssa Crouse,Corporate,United States,Houston,Texas,"77041",Central,OFF-BI-10002133,Office Supplies,Binders,34.2400,4,0.80,-53.0720
CA-2015-121608,"2015-09-03","2015-09-05",First Class,JB-15400,Jennifer Braxton,Corporate,United States,Bristol,Connecticut,"6010",East,OFF-AP-10002311,Office Supplies,Appliances,137.6200,2,0.00,60.5528
CA-2015-121608,"2015-09-03","2015-09-05",First Class,JB-15400,Jennifer Braxton,Corporate,United States,Bristol,Connecticut,"6010",East,TEC-PH-10004959,Technology,Phones,100.4900,1,0.00,25.1225
US-2017-121251,"2017-03-26","2017-03-27",First Class,GM-14440,Gary McGarr,Consumer,United States,New York City,New York,"10009",East,FUR-BO-10001918,Furniture,Bookcases,257.5680,2,0.20,-28.9764
US-2017-121251,"2017-03-26","2017-03-27",First Class,GM-14440,Gary McGarr,Consumer,United States,New York City,New York,"10009",East,TEC-PH-10004896,Technology,Phones,119.9600,4,0.00,33.5888
CA-2014-151078,"2014-11-12","2014-11-12",Same Day,RF-19840,Roy Französisch,Consumer,United States,San Antonio,Texas,"78207",Central,OFF-ST-10001328,Office Supplies,Storage,49.6320,4,0.20,4.9632
US-2016-100839,"2016-10-13","2016-10-17",Standard Class,NC-18625,Noah Childs,Corporate,United States,Aurora,Colorado,"80013",West,FUR-TA-10004575,Furniture,Tables,727.4500,5,0.50,-465.5680
US-2016-100839,"2016-10-13","2016-10-17",Standard Class,NC-18625,Noah Childs,Corporate,United States,Aurora,Colorado,"80013",West,FUR-FU-10001617,Furniture,Furnishings,24.9600,3,0.20,4.3680
US-2017-116659,"2017-11-12","2017-11-12",Same Day,NG-18355,Nat Gilpin,Corporate,United States,Newark,Ohio,"43055",East,TEC-PH-10002824,Technology,Phones,370.7820,3,0.40,-92.6955
CA-2017-118857,"2017-04-15","2017-04-18",First Class,AH-10075,Adam Hart,Corporate,United States,Henderson,Nevada,"89015",West,FUR-FU-10004460,Furniture,Furnishings,196.4500,5,0.00,70.7220
CA-2015-127110,"2015-06-25","2015-07-01",Standard Class,CH-12070,Cathy Hwang,Home Office,United States,Philadelphia,Pennsylvania,"19143",East,OFF-PA-10003309,Office Supplies,Paper,31.1040,6,0.20,10.8864
CA-2015-127110,"2015-06-25","2015-07-01",Standard Class,CH-12070,Cathy Hwang,Home Office,United States,Philadelphia,Pennsylvania,"19143",East,OFF-ST-10002554,Office Supplies,Storage,78.2560,2,0.20,-17.6076
CA-2016-148201,"2016-08-26","2016-08-29",Second Class,CC-12145,Charles Crestani,Consumer,United States,Seattle,Washington,"98103",West,OFF-PA-10000019,Office Supplies,Paper,6.4800,1,0.00,3.1104
CA-2014-116932,"2014-07-21","2014-07-25",Standard Class,ME-18010,Michelle Ellison,Corporate,United States,San Francisco,California,"94122",West,OFF-AR-10002067,Office Supplies,Art,99.2000,5,0.00,25.7920
CA-2014-116932,"2014-07-21","2014-07-25",Standard Class,ME-18010,Michelle Ellison,Corporate,United States,San Francisco,California,"94122",West,FUR-CH-10001215,Furniture,Chairs,801.5680,2,0.20,50.0980
CA-2014-116932,"2014-07-21","2014-07-25",Standard Class,ME-18010,Michelle Ellison,Corporate,United States,San Francisco,California,"94122",West,FUR-TA-10004175,Furniture,Tables,272.8480,1,0.20,27.2848
CA-2017-142888,"2017-11-21","2017-11-25",Standard Class,BP-11230,Benjamin Patterson,Consumer,United States,Spokane,Washington,"99207",West,FUR-TA-10004767,Furniture,Tables,70.9800,1,0.00,20.5842
CA-2014-147914,"2014-06-04","2014-06-09",Standard Class,MP-17470,Mark Packer,Home Office,United States,Columbus,Ohio,"43229",East,OFF-PA-10001685,Office Supplies,Paper,16.2240,2,0.20,5.8812
US-2016-112977,"2016-03-10","2016-03-16",Standard Class,CJ-12010,Caroline Jumper,Consumer,United States,Long Beach,New York,"11561",East,FUR-BO-10003272,Furniture,Bookcases,176.7840,1,0.20,-22.0980
CA-2017-112039,"2017-03-25","2017-03-29",Standard Class,JC-15775,John Castell,Consumer,United States,San Antonio,Texas,"78207",Central,TEC-PH-10000984,Technology,Phones,470.3760,3,0.20,47.0376
CA-2017-118885,"2017-12-29","2018-01-02",Standard Class,JG-15160,James Galang,Consumer,United States,Los Angeles,California,"90049",West,FUR-CH-10002880,Furniture,Chairs,393.5680,4,0.20,-44.2764
CA-2017-118885,"2017-12-29","2018-01-02",Standard Class,JG-15160,James Galang,Consumer,United States,Los Angeles,California,"90049",West,TEC-PH-10002563,Technology,Phones,302.3760,3,0.20,22.6782
US-2017-166611,"2017-03-28","2017-04-02",Standard Class,CK-12760,Cyma Kinney,Corporate,United States,Jacksonville,Florida,"32216",South,OFF-BI-10001191,Office Supplies,Binders,68.7420,9,0.70,-48.1194
CA-2015-109512,"2015-03-05","2015-03-05",Same Day,LF-17185,Luke Foster,Consumer,United States,New York City,New York,"10011",East,OFF-EN-10002621,Office Supplies,Envelopes,29.3400,3,0.00,14.6700
CA-2015-109512,"2015-03-05","2015-03-05",Same Day,LF-17185,Luke Foster,Consumer,United States,New York City,New York,"10011",East,FUR-CH-10001146,Furniture,Chairs,383.6070,7,0.10,63.9345
CA-2015-109512,"2015-03-05","2015-03-05",Same Day,LF-17185,Luke Foster,Consumer,United States,New York City,New York,"10011",East,OFF-ST-10000689,Office Supplies,Storage,563.4000,4,0.00,67.6080
CA-2016-118570,"2016-11-13","2016-11-17",Standard Class,CC-12430,Chuck Clark,Home Office,United States,Philadelphia,Pennsylvania,"19143",East,OFF-PA-10001289,Office Supplies,Paper,217.0560,7,0.20,78.6828
CA-2017-154718,"2017-01-19","2017-01-23",Second Class,DL-12865,Dan Lawera,Consumer,United States,Keller,Texas,"76248",Central,OFF-LA-10003714,Office Supplies,Labels,6.0000,2,0.20,2.1000
CA-2016-147578,"2016-04-22","2016-04-26",Second Class,PG-18895,Paul Gonzalez,Consumer,United States,San Francisco,California,"94122",West,FUR-FU-10001889,Furniture,Furnishings,31.5600,3,0.00,10.4148
CA-2014-140165,"2014-05-13","2014-05-15",First Class,EH-14005,Erica Hernandez,Home Office,United States,Hialeah,Florida,"33012",South,OFF-FA-10002815,Office Supplies,Fasteners,7.1040,2,0.20,2.3976
CA-2014-140165,"2014-05-13","2014-05-15",First Class,EH-14005,Erica Hernandez,Home Office,United States,Hialeah,Florida,"33012",South,OFF-BI-10004519,Office Supplies,Binders,398.3520,8,0.70,-331.9600
CA-2014-142587,"2014-10-21","2014-10-22",First Class,TB-21520,Tracy Blumstein,Consumer,United States,Fairfield,Ohio,"45014",East,OFF-AP-10004708,Office Supplies,Appliances,121.7920,4,0.20,13.7016
CA-2014-142587,"2014-10-21","2014-10-22",First Class,TB-21520,Tracy Blumstein,Consumer,United States,Fairfield,Ohio,"45014",East,FUR-TA-10000617,Furniture,Tables,409.5900,3,0.40,-122.8770
CA-2014-157623,"2014-03-14","2014-03-18",Standard Class,DK-13225,Dean Katz,Corporate,United States,Huntington Beach,California,"92646",West,OFF-PA-10001204,Office Supplies,Paper,10.5600,2,0.00,4.7520
CA-2014-157623,"2014-03-14","2014-03-18",Standard Class,DK-13225,Dean Katz,Corporate,United States,Huntington Beach,California,"92646",West,OFF-AR-10003723,Office Supplies,Art,3.3800,1,0.00,1.2506
CA-2017-145310,"2017-12-22","2017-12-24",Second Class,JP-15520,Jeremy Pistek,Consumer,United States,Port Orange,Florida,"32127",South,OFF-EN-10002621,Office Supplies,Envelopes,7.8240,1,0.20,2.9340
CA-2016-100083,"2016-11-24","2016-11-29",Standard Class,CD-11980,Carol Darley,Consumer,United States,Medford,Oregon,"97504",West,OFF-PA-10000241,Office Supplies,Paper,24.7840,1,0.20,7.7450
US-2017-108063,"2017-12-02","2017-12-05",First Class,AS-10090,Adam Shillingsburg,Consumer,United States,Charlottesville,Virginia,"22901",South,OFF-AR-10001446,Office Supplies,Art,34.6500,3,0.00,10.3950
CA-2015-109197,"2015-12-31","2016-01-04",Standard Class,JO-15280,Jas O'Carroll,Consumer,United States,Missoula,Montana,"59801",West,OFF-BI-10004632,Office Supplies,Binders,487.9840,2,0.20,152.4950
CA-2017-141789,"2017-10-03","2017-10-06",First Class,AC-10450,Amy Cox,Consumer,United States,Minneapolis,Minnesota,"55407",Central,OFF-BI-10001359,Office Supplies,Binders,1793.9800,2,0.00,843.1706
CA-2014-169775,"2014-08-29","2014-09-02",Second Class,RA-19945,Ryan Akin,Consumer,United States,Miami,Florida,"33178",South,OFF-EN-10001749,Office Supplies,Envelopes,29.8080,2,0.20,10.8054
CA-2014-169775,"2014-08-29","2014-09-02",Second Class,RA-19945,Ryan Akin,Consumer,United States,Miami,Florida,"33178",South,OFF-BI-10004390,Office Supplies,Binders,505.1760,4,0.70,-336.7840
CA-2014-169775,"2014-08-29","2014-09-02",Second Class,RA-19945,Ryan Akin,Consumer,United States,Miami,Florida,"33178",South,FUR-TA-10001857,Furniture,Tables,174.0585,3,0.45,-110.7645
CA-2016-140543,"2016-06-29","2016-07-03",Second Class,Co-12640,Corey-Lock,Consumer,United States,Florence,South Carolina,"29501",South,OFF-ST-10000563,Office Supplies,Storage,191.8800,6,0.00,19.1880
CA-2016-151141,"2016-08-20","2016-08-23",First Class,DW-13480,Dianna Wilson,Home Office,United States,Detroit,Michigan,"48205",Central,TEC-PH-10004924,Technology,Phones,14.7800,2,0.00,3.9906
CA-2017-167094,"2017-10-21","2017-10-22",First Class,DK-12835,Damala Kotsonis,Corporate,United States,Springfield,Oregon,"97477",West,OFF-PA-10003953,Office Supplies,Paper,5.1840,1,0.20,1.8144
CA-2017-167094,"2017-10-21","2017-10-22",First Class,DK-12835,Damala Kotsonis,Corporate,United States,Springfield,Oregon,"97477",West,FUR-CH-10000155,Furniture,Chairs,478.4800,2,0.20,47.8480
CA-2017-167094,"2017-10-21","2017-10-22",First Class,DK-12835,Damala Kotsonis,Corporate,United States,Springfield,Oregon,"97477",West,TEC-AC-10003116,Technology,Accessories,28.4000,2,0.20,6.7450
CA-2017-154410,"2017-10-21","2017-10-24",First Class,MD-17860,Michael Dominguez,Corporate,United States,Indianapolis,Indiana,"46203",Central,OFF-ST-10002743,Office Supplies,Storage,909.1200,8,0.00,9.0912
US-2016-150567,"2016-05-17","2016-05-21",Standard Class,RP-19855,Roy Phan,Corporate,United States,Apopka,Florida,"32712",South,OFF-BI-10001757,Office Supplies,Binders,2.9520,2,0.70,-2.1648
US-2016-150567,"2016-05-17","2016-05-21",Standard Class,RP-19855,Roy Phan,Corporate,United States,Apopka,Florida,"32712",South,OFF-BI-10000069,Office Supplies,Binders,27.0180,6,0.70,-21.6144
CA-2015-157959,"2015-02-03","2015-02-04",First Class,RW-19540,Rick Wilson,Corporate,United States,Los Angeles,California,"90008",West,FUR-FU-10004093,Furniture,Furnishings,136.9200,4,0.00,41.0760
CA-2017-105886,"2017-12-18","2017-12-23",Standard Class,DB-13660,Duane Benoit,Consumer,United States,Oceanside,New York,"11572",East,FUR-FU-10001037,Furniture,Furnishings,18.9600,2,0.00,8.5320
CA-2016-105963,"2016-11-15","2016-11-22",Standard Class,SC-20770,Stewart Carmichael,Corporate,United States,Los Angeles,California,"90008",West,TEC-AC-10003832,Technology,Accessories,99.3900,3,0.00,40.7499
CA-2017-121503,"2017-07-03","2017-07-06",Second Class,FH-14275,Frank Hawley,Corporate,United States,Houston,Texas,"77041",Central,OFF-PA-10001878,Office Supplies,Paper,273.8960,7,0.20,92.4399
CA-2017-121503,"2017-07-03","2017-07-06",Second Class,FH-14275,Frank Hawley,Corporate,United States,Houston,Texas,"77041",Central,TEC-MA-10003674,Technology,Machines,597.1320,3,0.40,49.7610
CA-2014-103366,"2014-01-15","2014-01-17",First Class,EH-13990,Erica Hackney,Consumer,United States,Roswell,Georgia,"30076",South,TEC-AC-10003628,Technology,Accessories,149.9500,5,0.00,65.9780
CA-2017-124597,"2017-04-30","2017-05-05",Standard Class,AS-10630,Ann Steele,Home Office,United States,Boynton Beach,Florida,"33437",South,OFF-LA-10003190,Office Supplies,Labels,4.6080,2,0.20,1.6704
CA-2017-124597,"2017-04-30","2017-05-05",Standard Class,AS-10630,Ann Steele,Home Office,United States,Boynton Beach,Florida,"33437",South,OFF-AR-10002280,Office Supplies,Art,15.5280,3,0.20,4.8525
CA-2017-124597,"2017-04-30","2017-05-05",Standard Class,AS-10630,Ann Steele,Home Office,United States,Boynton Beach,Florida,"33437",South,OFF-LA-10001569,Office Supplies,Labels,11.9520,3,0.20,3.8844
CA-2015-105634,"2015-11-08","2015-11-14",Standard Class,HA-14905,Helen Abelman,Consumer,United States,Franklin,Massachusetts,"2038",East,OFF-AR-10001573,Office Supplies,Art,11.6500,5,0.00,3.3785
CA-2015-123673,"2015-10-30","2015-11-01",Second Class,CH-12070,Cathy Hwang,Home Office,United States,Detroit,Michigan,"48227",Central,TEC-PH-10001809,Technology,Phones,299.9000,2,0.00,74.9750
US-2017-111423,"2017-08-17","2017-08-19",First Class,EH-13765,Edward Hooks,Corporate,United States,Watertown,New York,"13601",East,OFF-BI-10003091,Office Supplies,Binders,895.9200,5,0.20,302.3730
US-2017-111423,"2017-08-17","2017-08-19",First Class,EH-13765,Edward Hooks,Corporate,United States,Watertown,New York,"13601",East,FUR-CH-10003981,Furniture,Chairs,462.5640,2,0.10,97.6524
CA-2015-125178,"2015-10-03","2015-10-09",Standard Class,MZ-17515,Mary Zewe,Corporate,United States,Reading,Pennsylvania,"19601",East,OFF-ST-10002562,Office Supplies,Storage,15.0080,2,0.20,1.5008
CA-2016-156685,"2016-07-08","2016-07-10",Second Class,SC-20230,Scot Coram,Corporate,United States,Arlington,Texas,"76017",Central,TEC-PH-10004345,Technology,Phones,863.6400,9,0.20,107.9550
CA-2016-156685,"2016-07-08","2016-07-10",Second Class,SC-20230,Scot Coram,Corporate,United States,Arlington,Texas,"76017",Central,OFF-AR-10000588,Office Supplies,Art,47.6160,3,0.20,3.5712
CA-2017-126865,"2017-12-05","2017-12-07",Second Class,NP-18325,Naresj Patel,Consumer,United States,San Diego,California,"92024",West,OFF-PA-10003039,Office Supplies,Paper,92.9400,3,0.00,41.8230
CA-2017-102834,"2017-03-09","2017-03-13",Standard Class,LW-16990,Lindsay Williams,Corporate,United States,San Francisco,California,"94110",West,TEC-AC-10001908,Technology,Accessories,199.9800,2,0.00,69.9930
US-2016-139710,"2016-06-09","2016-06-15",Standard Class,GM-14680,Greg Matthias,Consumer,United States,Los Angeles,California,"90045",West,TEC-PH-10001198,Technology,Phones,177.4800,3,0.20,19.9665
CA-2017-121538,"2017-11-28","2017-12-01",First Class,RH-19495,Rick Hansen,Consumer,United States,Denver,Colorado,"80219",West,OFF-PA-10004071,Office Supplies,Paper,88.7680,2,0.20,31.0688
US-2017-101539,"2017-03-16","2017-03-18",Second Class,VM-21685,Valerie Mitchum,Home Office,United States,Seattle,Washington,"98105",West,OFF-PA-10001972,Office Supplies,Paper,6.4800,1,0.00,3.1104
US-2017-101539,"2017-03-16","2017-03-18",Second Class,VM-21685,Valerie Mitchum,Home Office,United States,Seattle,Washington,"98105",West,OFF-ST-10004180,Office Supplies,Storage,46.5100,1,0.00,1.8604
US-2017-101539,"2017-03-16","2017-03-18",Second Class,VM-21685,Valerie Mitchum,Home Office,United States,Seattle,Washington,"98105",West,TEC-PH-10004165,Technology,Phones,659.9760,3,0.20,49.4982
CA-2016-152121,"2016-11-27","2016-11-29",Second Class,CC-12670,Craig Carreira,Consumer,United States,Scottsdale,Arizona,"85254",West,TEC-PH-10002483,Technology,Phones,271.9920,1,0.20,23.7993
CA-2017-161200,"2017-08-06","2017-08-10",Second Class,SV-20365,Seth Vernon,Consumer,United States,Lafayette,Louisiana,"70506",South,FUR-BO-10000468,Furniture,Bookcases,145.7400,3,0.00,23.3184
CA-2017-161200,"2017-08-06","2017-08-10",Second Class,SV-20365,Seth Vernon,Consumer,United States,Lafayette,Louisiana,"70506",South,FUR-FU-10001706,Furniture,Furnishings,15.4000,5,0.00,7.3920
CA-2017-101245,"2017-11-27","2017-12-03",Standard Class,LW-16990,Lindsay Williams,Corporate,United States,San Francisco,California,"94109",West,OFF-PA-10003129,Office Supplies,Paper,244.5500,5,0.00,114.9385
CA-2017-101245,"2017-11-27","2017-12-03",Standard Class,LW-16990,Lindsay Williams,Corporate,United States,San Francisco,California,"94109",West,TEC-AC-10001284,Technology,Accessories,166.1600,8,0.00,59.8176
CA-2015-141768,"2015-05-25","2015-05-27",Second Class,NP-18685,Nora Pelletier,Home Office,United States,San Francisco,California,"94109",West,FUR-FU-10002268,Furniture,Furnishings,14.7300,3,0.00,4.8609
CA-2016-112109,"2016-07-08","2016-07-12",Standard Class,JE-15715,Joe Elijah,Consumer,United States,Broomfield,Colorado,"80020",West,OFF-BI-10002082,Office Supplies,Binders,19.9680,2,0.70,-13.3120
CA-2016-112109,"2016-07-08","2016-07-12",Standard Class,JE-15715,Joe Elijah,Consumer,United States,Broomfield,Colorado,"80020",West,OFF-ST-10001505,Office Supplies,Storage,33.4880,7,0.20,-1.2558
CA-2016-112109,"2016-07-08","2016-07-12",Standard Class,JE-15715,Joe Elijah,Consumer,United States,Broomfield,Colorado,"80020",West,OFF-BI-10001634,Office Supplies,Binders,8.7360,4,0.70,-6.1152
CA-2016-112109,"2016-07-08","2016-07-12",Standard Class,JE-15715,Joe Elijah,Consumer,United States,Broomfield,Colorado,"80020",West,FUR-CH-10004287,Furniture,Chairs,662.8800,3,0.20,74.5740
CA-2017-144064,"2017-08-29","2017-09-01",First Class,CP-12085,Cathy Prescott,Corporate,United States,Quincy,Illinois,"62301",Central,OFF-LA-10004544,Office Supplies,Labels,47.3600,4,0.20,17.7600
CA-2017-144064,"2017-08-29","2017-09-01",First Class,CP-12085,Cathy Prescott,Corporate,United States,Quincy,Illinois,"62301",Central,OFF-ST-10004507,Office Supplies,Storage,27.4400,2,0.20,2.4010
CA-2017-144064,"2017-08-29","2017-09-01",First Class,CP-12085,Cathy Prescott,Corporate,United States,Quincy,Illinois,"62301",Central,OFF-BI-10002012,Office Supplies,Binders,3.2400,9,0.80,-5.1840
CA-2016-108581,"2016-06-20","2016-06-26",Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Carrollton,Texas,"75007",Central,TEC-AC-10001109,Technology,Accessories,95.9680,4,0.20,26.3912
CA-2016-108581,"2016-06-20","2016-06-26",Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Carrollton,Texas,"75007",Central,OFF-PA-10000809,Office Supplies,Paper,10.3680,2,0.20,3.6288
CA-2017-157987,"2017-09-02","2017-09-06",Standard Class,AC-10615,Ann Chong,Corporate,United States,New York City,New York,"10009",East,OFF-AR-10000658,Office Supplies,Art,23.1000,2,0.00,6.4680
CA-2017-157987,"2017-09-02","2017-09-06",Standard Class,AC-10615,Ann Chong,Corporate,United States,New York City,New York,"10009",East,FUR-FU-10001196,Furniture,Furnishings,11.5400,2,0.00,3.4620
CA-2017-157987,"2017-09-02","2017-09-06",Standard Class,AC-10615,Ann Chong,Corporate,United States,New York City,New York,"10009",East,FUR-TA-10001889,Furniture,Tables,254.5260,1,0.40,-93.3262
CA-2017-157987,"2017-09-02","2017-09-06",Standard Class,AC-10615,Ann Chong,Corporate,United States,New York City,New York,"10009",East,OFF-AP-10000358,Office Supplies,Appliances,12.9800,1,0.00,3.7642
CA-2017-157987,"2017-09-02","2017-09-06",Standard Class,AC-10615,Ann Chong,Corporate,United States,New York City,New York,"10009",East,OFF-BI-10004970,Office Supplies,Binders,26.4320,8,0.20,8.9208
CA-2017-157987,"2017-09-02","2017-09-06",Standard Class,AC-10615,Ann Chong,Corporate,United States,New York City,New York,"10009",East,TEC-PH-10003885,Technology,Phones,197.9700,3,0.00,57.4113
CA-2017-157987,"2017-09-02","2017-09-06",Standard Class,AC-10615,Ann Chong,Corporate,United States,New York City,New York,"10009",East,OFF-LA-10001641,Office Supplies,Labels,18.9000,6,0.00,9.0720
CA-2017-157987,"2017-09-02","2017-09-06",Standard Class,AC-10615,Ann Chong,Corporate,United States,New York City,New York,"10009",East,FUR-CH-10003379,Furniture,Chairs,1282.4100,5,0.10,213.7350
CA-2017-157987,"2017-09-02","2017-09-06",Standard Class,AC-10615,Ann Chong,Corporate,United States,New York City,New York,"10009",East,OFF-AR-10004582,Office Supplies,Art,4.9200,3,0.00,2.2140
CA-2017-157987,"2017-09-02","2017-09-06",Standard Class,AC-10615,Ann Chong,Corporate,United States,New York City,New York,"10009",East,TEC-AC-10002842,Technology,Accessories,238.0000,2,0.00,38.0800
CA-2017-157987,"2017-09-02","2017-09-06",Standard Class,AC-10615,Ann Chong,Corporate,United States,New York City,New York,"10009",East,TEC-AC-10000109,Technology,Accessories,167.9700,3,0.00,40.3128
CA-2017-157987,"2017-09-02","2017-09-06",Standard Class,AC-10615,Ann Chong,Corporate,United States,New York City,New York,"10009",East,OFF-PA-10003893,Office Supplies,Paper,17.1200,4,0.00,7.7040
CA-2017-110905,"2017-09-10","2017-09-15",Second Class,RW-19690,Robert Waldorf,Consumer,United States,Springfield,Missouri,"65807",Central,OFF-BI-10003669,Office Supplies,Binders,16.2000,3,0.00,7.7760
CA-2017-110905,"2017-09-10","2017-09-15",Second Class,RW-19690,Robert Waldorf,Consumer,United States,Springfield,Missouri,"65807",Central,OFF-AP-10004785,Office Supplies,Appliances,33.9900,3,0.00,14.6157
CA-2017-110905,"2017-09-10","2017-09-15",Second Class,RW-19690,Robert Waldorf,Consumer,United States,Springfield,Missouri,"65807",Central,TEC-AC-10003023,Technology,Accessories,296.8500,5,0.00,53.4330
CA-2017-110905,"2017-09-10","2017-09-15",Second Class,RW-19690,Robert Waldorf,Consumer,United States,Springfield,Missouri,"65807",Central,TEC-AC-10002217,Technology,Accessories,112.8000,6,0.00,6.7680
CA-2017-110905,"2017-09-10","2017-09-15",Second Class,RW-19690,Robert Waldorf,Consumer,United States,Springfield,Missouri,"65807",Central,OFF-BI-10002954,Office Supplies,Binders,13.7100,3,0.00,6.5808
CA-2017-110905,"2017-09-10","2017-09-15",Second Class,RW-19690,Robert Waldorf,Consumer,United States,Springfield,Missouri,"65807",Central,OFF-PA-10002586,Office Supplies,Paper,24.9000,5,0.00,11.7030
CA-2017-110905,"2017-09-10","2017-09-15",Second Class,RW-19690,Robert Waldorf,Consumer,United States,Springfield,Missouri,"65807",Central,OFF-ST-10000025,Office Supplies,Storage,286.2900,3,0.00,17.1774
CA-2017-110905,"2017-09-10","2017-09-15",Second Class,RW-19690,Robert Waldorf,Consumer,United States,Springfield,Missouri,"65807",Central,OFF-AP-10003281,Office Supplies,Appliances,24.1800,2,0.00,7.2540
CA-2017-165841,"2017-12-21","2017-12-28",Standard Class,DB-13210,Dean Braden,Consumer,United States,Paterson,New Jersey,"7501",East,TEC-PH-10002103,Technology,Phones,281.9700,3,0.00,78.9516
CA-2017-165841,"2017-12-21","2017-12-28",Standard Class,DB-13210,Dean Braden,Consumer,United States,Paterson,New Jersey,"7501",East,OFF-SU-10000898,Office Supplies,Supplies,69.5000,5,0.00,20.1550
CA-2017-165841,"2017-12-21","2017-12-28",Standard Class,DB-13210,Dean Braden,Consumer,United States,Paterson,New Jersey,"7501",East,OFF-PA-10001144,Office Supplies,Paper,166.4400,3,0.00,79.8912
CA-2017-117485,"2017-09-23","2017-09-29",Standard Class,BD-11320,Bill Donatelli,Consumer,United States,Tulsa,Oklahoma,"74133",Central,TEC-AC-10004659,Technology,Accessories,291.9600,4,0.00,102.1860
CA-2017-140242,"2017-05-06","2017-05-11",Standard Class,ML-17755,Max Ludwig,Home Office,United States,Chicago,Illinois,"60623",Central,OFF-AR-10004752,Office Supplies,Art,6.4080,3,0.20,0.6408
CA-2017-140242,"2017-05-06","2017-05-11",Standard Class,ML-17755,Max Ludwig,Home Office,United States,Chicago,Illinois,"60623",Central,TEC-AC-10004659,Technology,Accessories,408.7440,7,0.20,76.6395
CA-2014-148950,"2014-12-14","2014-12-19",Standard Class,JD-16015,Joy Daniels,Consumer,United States,Chicago,Illinois,"60610",Central,OFF-BI-10001249,Office Supplies,Binders,5.1040,4,0.80,-8.6768
CA-2014-148950,"2014-12-14","2014-12-19",Standard Class,JD-16015,Joy Daniels,Consumer,United States,Chicago,Illinois,"60610",Central,OFF-FA-10003059,Office Supplies,Fasteners,2.8960,2,0.20,0.4706
CA-2014-148950,"2014-12-14","2014-12-19",Standard Class,JD-16015,Joy Daniels,Consumer,United States,Chicago,Illinois,"60610",Central,TEC-AC-10002718,Technology,Accessories,35.0160,3,0.20,-2.1885
CA-2014-110408,"2014-10-18","2014-10-20",Second Class,AS-10225,Alan Schoenberger,Corporate,United States,Montgomery,Alabama,"36116",South,OFF-ST-10001522,Office Supplies,Storage,275.9700,3,0.00,11.0388
CA-2014-110408,"2014-10-18","2014-10-20",Second Class,AS-10225,Alan Schoenberger,Corporate,United States,Montgomery,Alabama,"36116",South,TEC-PH-10002352,Technology,Phones,1394.9500,5,0.00,362.6870
CA-2014-110408,"2014-10-18","2014-10-20",Second Class,AS-10225,Alan Schoenberger,Corporate,United States,Montgomery,Alabama,"36116",South,FUR-CH-10003774,Furniture,Chairs,545.8800,6,0.00,70.9644
CA-2015-109939,"2015-05-08","2015-05-12",Standard Class,AA-10375,Allen Armold,Consumer,United States,Salem,Oregon,"97301",West,OFF-AR-10000127,Office Supplies,Art,5.2480,2,0.20,0.5904
CA-2016-112669,"2016-04-14","2016-04-14",Same Day,KT-16465,Kean Takahito,Consumer,United States,Glendale,Arizona,"85301",West,FUR-CH-10004086,Furniture,Chairs,933.5360,4,0.20,105.0228
CA-2016-112669,"2016-04-14","2016-04-14",Same Day,KT-16465,Kean Takahito,Consumer,United States,Glendale,Arizona,"85301",West,OFF-ST-10001228,Office Supplies,Storage,42.9760,4,0.20,4.2976
CA-2015-119592,"2015-12-14","2015-12-16",Second Class,MM-18280,Muhammed MacIntyre,Corporate,United States,Columbus,Georgia,"31907",South,OFF-BI-10004187,Office Supplies,Binders,3.7600,2,0.00,1.8048
CA-2014-122749,"2014-12-03","2014-12-09",Standard Class,NG-18430,Nathan Gelder,Consumer,United States,Oklahoma City,Oklahoma,"73120",Central,TEC-PH-10003811,Technology,Phones,479.9600,4,0.00,134.3888
CA-2014-164721,"2014-11-25","2014-11-27",Second Class,LW-16825,Laurel Workman,Corporate,United States,Brentwood,California,"94513",West,OFF-AP-10000240,Office Supplies,Appliances,320.8800,6,0.00,93.0552
CA-2014-164721,"2014-11-25","2014-11-27",Second Class,LW-16825,Laurel Workman,Corporate,United States,Brentwood,California,"94513",West,FUR-FU-10001940,Furniture,Furnishings,23.8800,3,0.00,10.5072
CA-2014-164721,"2014-11-25","2014-11-27",Second Class,LW-16825,Laurel Workman,Corporate,United States,Brentwood,California,"94513",West,OFF-PA-10000575,Office Supplies,Paper,26.7600,4,0.00,12.3096
CA-2016-147417,"2016-07-25","2016-07-27",First Class,CB-12415,Christy Brittain,Consumer,United States,Columbus,Ohio,"43229",East,TEC-CO-10001449,Technology,Copiers,1439.9760,4,0.40,191.9968
CA-2015-127509,"2015-11-09","2015-11-13",Standard Class,AS-10090,Adam Shillingsburg,Consumer,United States,Springfield,Missouri,"65807",Central,OFF-BI-10002393,Office Supplies,Binders,17.2200,3,0.00,7.9212
CA-2015-127509,"2015-11-09","2015-11-13",Standard Class,AS-10090,Adam Shillingsburg,Consumer,United States,Springfield,Missouri,"65807",Central,FUR-TA-10002855,Furniture,Tables,1024.3800,7,0.00,215.1198
